antecedent,consequent,support_days,confidence,lift
포레스트릿_복숭아 아이스티,포레스트릿_아메리카노(ICE),290,0.9965635738831615,1.4892466890613538
포레스트릿_페스츄리 소시지,포레스트릿_아메리카노(ICE),293,0.9932203389830508,1.4842506189297275
포레스트릿_카페라떼(ICE),포레스트릿_아메리카노(ICE),310,0.9904153354632588,1.48005887209678
포레스트릿_스프라이트,포레스트릿_아메리카노(ICE),291,0.9831081081081081,1.4691390829031277
포레스트릿_치즈 핫도그,포레스트릿_아메리카노(ICE),314,0.98125,1.4663623595505617
포레스트릿_코카콜라,포레스트릿_아메리카노(ICE),309,0.9778481012658228,1.4612786232399373
포레스트릿_아메리카노(HOT),포레스트릿_아메리카노(ICE),288,0.976271186440678,1.4589221100742713
포레스트릿_꼬치어묵,포레스트릿_떡볶이,261,0.9738805970149254,1.6241519674355493
포레스트릿_꼬치어묵,포레스트릿_아메리카노(ICE),261,0.9738805970149254,1.4553496562133152
포레스트릿_카페라떼(HOT),포레스트릿_아메리카노(ICE),277,0.9719298245614035,1.452434456928839
포레스트릿_떡볶이,포레스트릿_아메리카노(ICE),310,0.9717868338557993,1.4522207741890036
포레스트릿_생수,포레스트릿_아메리카노(ICE),330,0.9705882352941176,1.4504296100462655
포레스트릿_꼬치어묵,포레스트릿_아메리카노(HOT),260,0.9701492537313433,1.7495572982544902
포레스트릿_페스츄리 소시지,포레스트릿_생수,286,0.9694915254237289,1.5169690927218347
포레스트릿_꼬치어묵,포레스트릿_치즈 핫도그,259,0.9664179104477612,1.6066697761194029
포레스트릿_페스츄리 소시지,포레스트릿_치즈 핫도그,285,0.9661016949152542,1.6061440677966101
포레스트릿_페스츄리 소시지,포레스트릿_떡볶이,284,0.9627118644067797,1.6055257425216514
포레스트릿_스프라이트,포레스트릿_생수,283,0.956081081081081,1.495985691573927
포레스트릿_카페라떼(ICE),포레스트릿_생수,298,0.952076677316294,1.489719977447848
포레스트릿_꼬치어묵,포레스트릿_생수,255,0.9514925373134329,1.4888059701492535
포레스트릿_코카콜라,포레스트릿_생수,300,0.9493670886075949,1.4854802680565895
포레스트릿_치즈 핫도그,포레스트릿_생수,303,0.946875,1.4815808823529413
포레스트릿_스프라이트,포레스트릿_코카콜라,280,0.9459459459459459,1.5925419089976052
포레스트릿_복숭아 아이스티,포레스트릿_생수,275,0.9450171821305842,1.4786739438043257
포레스트릿_카페라떼(HOT),포레스트릿_치즈 핫도그,269,0.9438596491228071,1.5691666666666668
포레스트릿_카페라떼(HOT),포레스트릿_생수,269,0.9438596491228071,1.4768627450980392
포레스트릿_아메리카노(HOT),포레스트릿_떡볶이,278,0.9423728813559322,1.5716061845810532
포레스트릿_아메리카노(HOT),포레스트릿_치즈 핫도그,278,0.9423728813559322,1.5666949152542375
포레스트릿_떡볶이,포레스트릿_생수,300,0.9404388714733543,1.471510234187719
포레스트릿_아메리카노(HOT),포레스트릿_생수,277,0.9389830508474576,1.4692323030907277
포레스트릿_카페라떼(HOT),포레스트릿_아메리카노(HOT),267,0.9368421052631579,1.6894915254237286
포레스트릿_스프라이트,포레스트릿_카페라떼(ICE),277,0.9358108108108109,1.5905793972886624
포레스트릿_꼬치어묵,포레스트릿_카페라떼(HOT),249,0.9291044776119403,1.7343283582089553
포레스트릿_페스츄리 소시지,포레스트릿_카페라떼(ICE),274,0.9288135593220339,1.5786863053013482
포레스트릿_아메리카노(ICE),포레스트릿_생수,330,0.9269662921348315,1.4504296100462655
포레스트릿_페스츄리 소시지,포레스트릿_코카콜라,273,0.9254237288135593,1.557991847243081
포레스트릿_꼬치어묵,포레스트릿_페스츄리 소시지,248,0.9253731343283582,1.6688084998735138
포레스트릿_떡볶이,포레스트릿_치즈 핫도그,295,0.9247648902821317,1.537421630094044
포레스트릿_카페라떼(ICE),포레스트릿_치즈 핫도그,289,0.9233226837060703,1.535023961661342
포레스트릿_카페라떼(HOT),포레스트릿_떡볶이,263,0.9228070175438596,1.5389759665621736
포레스트릿_스프라이트,포레스트릿_치즈 핫도그,273,0.9222972972972973,1.533319256756757
포레스트릿_치즈 핫도그,포레스트릿_떡볶이,295,0.921875,1.537421630094044
포레스트릿_꼬치어묵,포레스트릿_카페라떼(ICE),246,0.917910447761194,1.5601544990701444
포레스트릿_복숭아 아이스티,포레스트릿_코카콜라,267,0.9175257731958762,1.5446952890512853
포레스트릿_카페라떼(HOT),포레스트릿_카페라떼(ICE),261,0.9157894736842105,1.556549520766773
포레스트릿_복숭아 아이스티,포레스트릿_치즈 핫도그,264,0.9072164948453608,1.5082474226804126
포레스트릿_스프라이트,포레스트릿_떡볶이,268,0.9054054054054054,1.5099550961619927
포레스트릿_아메리카노(HOT),포레스트릿_카페라떼(HOT),267,0.9050847457627119,1.6894915254237286
포레스트릿_아메리카노(HOT),포레스트릿_카페라떼(ICE),267,0.9050847457627119,1.5383549033410946
포레스트릿_코카콜라,포레스트릿_떡볶이,286,0.9050632911392406,1.509384548232213
포레스트릿_카페라떼(ICE),포레스트릿_코카콜라,283,0.9041533546325878,1.5221822299510652
포레스트릿_카페라떼(ICE),포레스트릿_떡볶이,283,0.9041533546325878,1.5078670365659457
포레스트릿_치즈 핫도그,포레스트릿_카페라떼(ICE),289,0.903125,1.535023961661342
포레스트릿_복숭아 아이스티,포레스트릿_카페라떼(ICE),262,0.9003436426116839,1.5302965427137885
포레스트릿_코카콜라,포레스트릿_치즈 핫도그,284,0.8987341772151899,1.4941455696202532
포레스트릿_떡볶이,포레스트릿_코카콜라,286,0.896551724137931,1.509384548232213
포레스트릿_코카콜라,포레스트릿_카페라떼(ICE),283,0.8955696202531646,1.5221822299510652
포레스트릿_생수,포레스트릿_치즈 핫도그,303,0.8911764705882353,1.4815808823529413
포레스트릿_치즈 핫도그,포레스트릿_페스츄리 소시지,285,0.890625,1.6061440677966101
포레스트릿_떡볶이,포레스트릿_페스츄리 소시지,284,0.890282131661442,1.6055257425216514
포레스트릿_페스츄리 소시지,포레스트릿_스프라이트,262,0.888135593220339,1.5962437013284472
포레스트릿_카페라떼(HOT),포레스트릿_페스츄리 소시지,253,0.887719298245614,1.6009039548022599
포레스트릿_치즈 핫도그,포레스트릿_코카콜라,284,0.8875,1.4941455696202532
포레스트릿_떡볶이,포레스트릿_카페라떼(ICE),283,0.8871473354231975,1.5078670365659457
포레스트릿_코카콜라,포레스트릿_스프라이트,280,0.8860759493670886,1.5925419089976052
포레스트릿_스프라이트,포레스트릿_페스츄리 소시지,262,0.8851351351351351,1.5962437013284472
포레스트릿_카페라떼(ICE),포레스트릿_스프라이트,277,0.8849840255591054,1.5905793972886624
포레스트릿_복숭아 아이스티,포레스트릿_떡볶이,257,0.8831615120274914,1.4728586971743745
포레스트릿_생수,포레스트릿_코카콜라,300,0.8823529411764706,1.4854802680565895
포레스트릿_생수,포레스트릿_떡볶이,300,0.8823529411764706,1.471510234187719
포레스트릿_아메리카노(ICE),포레스트릿_치즈 핫도그,314,0.8820224719101124,1.4663623595505617
포레스트릿_아메리카노(HOT),포레스트릿_꼬치어묵,260,0.8813559322033898,1.7495572982544902
포레스트릿_아메리카노(HOT),포레스트릿_페스츄리 소시지,260,0.8813559322033898,1.5894283251939096
포레스트릿_페스츄리 소시지,포레스트릿_아메리카노(HOT),260,0.8813559322033898,1.5894283251939096
